Ah Teing = (t:khua) (w:Ah Teing) (e:koi khua pan? ko ~ hi ung)
Konbwegyi = (t:khua) (w:Konbwegyi) (e:koi khua pan? ko ~ hi ung)
Kopegyi = (t:khua) (w:Kopegyi) (e:koi khua pan? ko ~ hi ung)
Kothar = (t:khua) (w:Kothar) (e:koi khua pan? ko ~ hi ung)
Kotlang = (t:khua) (w:Kotlang) (e:koi khua pan? ko ~ hi ung)
Kreup = (t:khua) (w:Kreup) (e:koi khua pan? ko ~ hi ung)
Kru = (t:khua) (w:Kru) (e:koi khua pan? ko ~ hi ung)
Kuachhi = (t:khua) (w:Kuachhi) (e:koi khua pan? ko ~ hi ung)
Kuangdawn = (t:khua) (w:Kuangdawn) (e:koi khua pan? ko ~ hi ung)
Kuhchah = (t:khua) (w:Kuhchah) (e:koi khua pan? ko ~ hi ung)
Kukhkyan = (t:khua) (w:Kukhkyan) (e:koi khua pan? ko ~ hi ung)
Kulzam = (t:khua) (w:Kulzam) (e:koi khua pan? ko ~ hi ung)
Kumngwei = (t:khua) (w:Kumngwei) (e:koi khua pan? ko ~ hi ung)
Kumtsawngtsa = (t:khua) (w:Kumtsawngtsa) (e:koi khua pan? ko ~ hi ung)
Kunlaung = (t:khua) (w:Kunlaung) (e:koi khua pan? ko ~ hi ung)
Kuwa = (t:khua) (w:Kuwa) (e:koi khua pan? ko ~ hi ung)
Kwenam = (t:khua) (w:Kwenam) (e:koi khua pan? ko ~ hi ung)
Kwenbo = (t:khua) (w:Kwenbo) (e:koi khua pan? ko ~ hi ung)
Kwitha = (t:khua) (w:Kwitha) (e:koi khua pan? ko ~ hi ung)
Kyandauk = (t:khua) (w:Kyandauk) (e:koi khua pan? ko ~ hi ung)
Kyichaung = (t:khua) (w:Kyichaung) (e:koi khua pan? ko ~ hi ung)
Kyidoe = (t:khua) (w:Kyidoe) (e:koi khua pan? ko ~ hi ung)
Kyile = (t:khua) (w:Kyile) (e:koi khua pan? ko ~ hi ung)
Kyindwe = (t:khua) (w:Kyindwe) (e:koi khua pan? ko ~ hi ung)
Kywechaung Yaphe = (t:khua) (w:Kywechaung Yaphe) (e:koi khua pan? ko ~ hi ung)
La Haw = (t:khua) (w:La Haw) (e:koi khua pan? ko ~ hi ung)
La Paung = (t:khua) (w:La Paung) (e:koi khua pan? ko ~ hi ung)
Labawa = (t:khua) (w:Labawa) (e:koi khua pan? ko ~ hi ung)
Lahaw = (t:khua) (w:Lahaw) (e:koi khua pan? ko ~ hi ung)
Laibung = (t:khua) (w:Laibung) (e:koi khua pan? ko ~ hi ung)
